image	sentence_id	image_id	audio_id	speaker_id	gender	duration	sample_rate	audio_format	recording_lang	native_lang	bem_transcription	en_translation
12525_3	2	2837253011.jpg	"12525_3_02_211102-161416_bem_dcc_elicit_1.wav
"	12	male	14.361	16000	vnd.wave	bem	bem	Ala abantu nabomfwa bwino icine cine kumona fye ifyo balecita bambi nabemya amaboko mu mulu bambi baletota bambi balekopa ifiko bambi baleimba elyo bambi baletoloka.	These people are very excited it's clear from what they are doing, some have their hands up in the air, others are clapping, others are taking pictures while others are singing along and bouncing around.
12526_1	2	2921112724.jpg	"12526_1_02_211102-162322_bem_dcc_elicit_0.wav
"	12	male	15.336	16000	vnd.wave	bem	bem	Ee nimbona ala ici cintu cikwete amawilo yatatu elo nishishibe nga alecofa fye nangula cilebonfya amafuta pakwenda nomba nacita kwati alefwaya ukufulamuka.	Yes I have seen it has three wheels, what I don't know is if he he riding it or it uses fuel, it's like he is about to fall.
12526_3	2	2921112724.jpg	"12526_3_02_211102-162322_bem_dcc_elicit_1.wav
"	12	male	14.837	16000	vnd.wave	bem	bem	Kwena nimbona cilepala kwati balecimfyanya fye aba bantu nangula cakutila bambi tabalemoneka uyu alemoneka euli kuntanshi eulecimfya.	It seems as though they are racing even though the others are unclear, it's clear that the one in front is about to win.
12527_0	1	2656941008.jpg	"12527_0_01_211102-162624_bem_142_elicit_0.wav
"	11	male	9.801	16000	vnd.wave	bem	bem	Iyi incende mune isuma sana kumona fye ifyo baiwamya kumona fye umusebo ifyo ulemoneka tamwaba ne ciko. Bushe naumona shitata ifyo alecita?	This place is beautiful you can tell from the way they have cleaned the road without any dirt, have you seen what this man is doing?
12527_1	2	2656941008.jpg	"12527_1_02_211102-163022_bem_dcc_elicit_0.wav
"	12	male	13.567	16000	vnd.wave	bem	bem	Nimumona uyo shitata nafwalako nakasote lintu alebomba elyo nakwata na shofolo mu minwe yakwe alekusa iloba alebika mucibala.	I have seen him, he is wearing a hat while working and holding a shovel in his hand as he ploughs his farm.
12527_2	1	2656941008.jpg	"12527_2_01_211102-162624_bem_142_elicit_1.wav
"	11	male	10.254	16000	vnd.wave	bem	bem	Cishink sana walanda aba abantu balepenta utupuna uto bapanga  fye ne mbao kabili ilangi lintu balebonfya lintu lyakashika elyo aka kabuta tabalatendenka fye ukukapenta. Bushe naumona kuncende kuntu bali?	You are right, these people are painting the red wooden chairs but are yet to paint the white one, have you seen where these people are?
12527_3	2	2656941008.jpg	"12527_3_02_211102-163022_bem_dcc_elicit_1.wav
"	12	male	12.432	16000	vnd.wave	bem	bem	Nimbona iyi incende yakutushikako fye elo bali isunga bwino sana amaluba balayaputula bwino emulandu wine napakwikala balepawamisha.	I have seen, they are inside a park that's well maintained with flowers that are trimmed, that's why they are painting the sitting place.
12527_4	1	2656941008.jpg	"12527_4_01_211102-162624_bem_142_elicit_2.wav
"	11	male	12.591	16000	vnd.wave	bem	bem	Ee kabili balibyalapo na maluba alyalemoneka bwino kabili ayalelema ayo baletapilila kabili kwaba ifimuti ifikalamaba kabili kulemoneka ne cikulwa icikulu.	Yes they have planted lots of flowers that have bloomed and are well watered, this place is full of big trees and I can see a huge building.
12528_0	1	1317156.jpg	"12528_0_01_211102-163406_bem_142_elicit_0.wav
"	11	male	10.89	16000	vnd.wave	bem	bem	Boi naumona ubukulu bwa cikulwa ifyo calepa ne fyo bacipanga kabili cakwata napakutantala kabili calikwata insokololo ishingi nganshi. Bushe naumona?	My friend have you seen how big this building is, it is a storey building, has stairs and a number of windows, have you seen it?
12528_1	2	1317156.jpg	"12528_1_02_211102-163251_bem_dcc_elicit_0.wav
"	12	male	14.202	16000	vnd.wave	bem	bem	Ala ici icikulwa balisunga bwino kabili ilyo balekula balibikileko amano cantunti shitatu elyo icibumba cilemoneka ica buska icakulwa fye ukubomfya fye utumatafwali utunono.	This building is well maintained and is three storeys, it looks very clean and built with small blocks.
12528_2	1	1317156.jpg	"12528_2_01_211102-163406_bem_142_elicit_1.wav
"	11	male	11.729	16000	vnd.wave	bem	bem	Cishinka tekupenta fye bapenta iyo lelo amaboloko balebonfya ayanono eyalelenga ukuti ici cikukilwa cingalawama bwino sana. Bushe naumona ifili pesamba?	Indeed it's not just the color but also the small blocks that add to it's beauty, have you seen what's at the bottom?
12528_3	2	1317156.jpg	"12528_3_02_211102-163251_bem_dcc_elicit_1.wav
"	12	male	14.497	16000	vnd.wave	bem	bem	Panse yakucilwa pali ba motoka babili abapalana aba fita elyo pali na shitata ule-enda kwati alefwaya ukwingila muli ici cine cikulwa.	Outside the building are two similar vehicles and a man walking into the building.
12529_1	2	4669745123.jpg	"12529_1_02_211102-163645_bem_dcc_elicit_0.wav
"	12	male	13.839	16000	vnd.wave	bem	bem	Ummm ici icikope kuti cakupelenganya lelo umu ni mucikulwa elyo cili kwati balelanashnapo fimo nababungana pamo pantu muli abantu abengi sana. Bushe naumona?	Indeed this picture is confusing, they are inside a building and lots of people gathered, have you noticed?
12529_2	1	4669745123.jpg	"12529_2_01_211102-163724_bem_142_elicit_1.wav
"	11	male	11.57	16000	vnd.wave	bem	bem	Walanda  icishinka sana nomba cicili cilempelenganya fye limbi ni fi shitata acingileko ukuboko kwakwe lelo uo ndemoneko fye muntu uli  kuntanshi. Bushe naumonako abantu bambi?	I have seen him too my friend, he seems to be confused by what they are discussing that's why he keeps scratching his head, he should be lost.
12529_3	2	4669745123.jpg	"12529_3_02_211102-163645_bem_dcc_elicit_1.wav
"	12	male	11.979	16000	vnd.wave	bem	bem	Ee nimbamona abantu kuli shitata ufwele icitamba icakashika mwapita notwabuta elyo akakapo nakasalu akafita kuntashi nakwena kuli shitata ufwele icabuta icitamba.	Yes I have seen there's a man in a red and white head cover, with a black cloth and there's another man with a white head cover in front.
12529_4	1	4669745123.jpg	"12529_4_01_211102-163724_bem_142_elicit_2.wav
"	11	male	13.045	16000	vnd.wave	bem	bem	Ahh elo namumona naine boi namoba uyu shitata ciaplile ukuti ifyo balelanshanya nafimupita alefwenya fwenya 	I have seen him too my friend, he seems to be confused by what they are discussing that's why he keeps scratching his head, he should be lost.
12530_0	1	523692399.jpg	"12530_0_01_211102-164131_bem_142_elicit_0.wav
"	11	male	10.254	16000	vnd.wave	bem	bem	Boi ici icikope cilefulunganya, ndemona kwati nalimo apo aletelela uyu muntu nipacalo calo efyo cilemoneka bushe ulemona ifyo ndemona?	This picture is confusing my friend, I'm thinking he is sliding on some world like thing, have you seen?
12530_1	2	523692399.jpg	"12530_1_02_211102-164119_bem_dcc_elicit_0.wav
"	12	male	13.521	16000	vnd.wave	bem	bem	Ahaha! yangu tata Lesa, batata nakalimo namunwa lolekesheni, pacikope apa pali umulumendo uuleangala icangalo cakushelemuka bushe naumona lolekesha.	You should be drunk my friend focus, this is a picture of a young man skating, focus.
12530_2	1	523692399.jpg	"12530_2_01_211102-164131_bem_142_elicit_1.wav
"	11	male	13.567	16000	vnd.wave	bem	bem	Nimbona mune aletelela ee nasumina, nomba apo aleshelemuka palemoneka apa bulungana, kabili ecilengele ukuti ndemona ukuti aleshelemuka pacalo, bushe finshi afwele?	Yes he is sliding on something round that's why I thought it's on a world of some sort, how is he dressed?
12530_3	2	523692399.jpg	"12530_3_02_211102-164119_bem_dcc_elicit_1.wav
"	12	male	14.701	16000	vnd.wave	bem	bem	Uyu muntu nafwala icisote icimpompo kumutwe kabili mumaboko yakwe nabikako icafiita nafwala ne nsapato elo necapala kwati nikaputula.	He is wearing an helmet and something black on his hands, he is wearing shoes and something that looks like shorts.
12530_4	1	523692399.jpg	"12530_4_01_211102-164131_bem_142_elicit_2.wav
"	11	male	7.986	16000	vnd.wave	bem	bem	Nafwala ishati ililemoneka macunga macunga nafwala ne cisote icakosa pakutila nga apona taicenene. 	He is wearing an orange shirt and an helmet so that he doesn't get hurt if he falls.
12531_0	1	152836785.jpg	"12531_0_01_211102-164525_bem_142_elicit_0.wav
"	11	male	12.069	16000	vnd.wave	bem	bem	Shitata nanina pali kabalwe kabili nafwala ifyakufwala ifilemoneka ifyamakumbi makumbi kaili kabalwe ali uwabuuta, bushe nimwisa umu bali?	A man is on his white horse and he dressed in blue, where are they?
12531_1	2	152836785.jpg	"12531_1_02_211102-164356_bem_dcc_elicit_0.wav
"	12	male	10.776	16000	vnd.wave	bem	bem	Uyu shitata alungama pa mwinshi waici icikuulwa, icilelangilila fye ukutila epo aleya kabili nafika nomba kakabalwe naumona ifyo kalemoneka?	This man is heading towards the building, it's clear that's where he is heading, have you seen how it looks like?
12531_3	2	152836785.jpg	"12531_3_02_211102-164356_bem_dcc_elicit_1.wav
"	12	male	14.996	16000	vnd.wave	bem	bem	Muntu wandi temuputule umu aleya nimucikuulwa pantu tengile kale so teti tumone umuputule elyo panse palii notupuna utwakatapa katapa apa kwikala.	My friend he is not yet inside a building so we can't see the room and they are green chairs outside.
12531_4	1	152836785.jpg	"12531_4_01_211102-164525_bem_142_elicit_2.wav
"	11	male	11.411	16000	vnd.wave	bem	bem	Cishinka sana walanda elo ici cine icikuulwa cantunti shibili elo panse pali icimuti icikalamba icalelema bwino kabili califunda amabula.	That's true and this building is two storey with a huge tree outside full of flowers.
12532_0	1	4469777013.jpg	"12532_0_01_211102-165252_bem_142_elicit_0.wav
"	11	male	9.188	16000	vnd.wave	bem	bem	Uyu umukashana ali kumpanga kabili naikala panshi atemwa pamushili bushe naumona ifyakufwala fintu afwele?	This lady is in the bush sitting down, have you seen the clothes she's wearing?
12532_1	2	4469777013.jpg	"12532_1_02_211102-165302_bem_dcc_elicit_0.wav
"	12	male	14.792	16000	vnd.wave	bem	bem	Uyu umukashana nafwala ifyampepo kabili nafwala necisote, cilepala kwati incende naitalala sana, nomba katwishi nga finshi aletontonkanya, kuti aya shani eka kumpanga nokuyaikala?	She's wearing a jersey and a hat, this place seems cold, I wonder what she's thinking going to sit alone in the bush
12532_2	1	4469777013.jpg	"12532_2_01_211102-165252_bem_142_elicit_1.wav
"	11	male	11.184	16000	vnd.wave	bem	bem	Cipalaile ukuti alitemwa fye ukuya fye kumpanga mukuya mukwangala atemwa mukuya mukutabako fye ifiimuti, nomba impanga eleko nayo awe sure, bushe nauimona?	It seems she enjoying being in the bush, either relaxing or watching scenery, but the bush though, have you seen it?
12532_3	2	4469777013.jpg	"12532_3_02_211102-165302_bem_dcc_elicit_1.wav
"	12	male	15.359	16000	vnd.wave	bem	bem	Ninjimone mpanga, kampanga kakaena takalemonekapo nabwino, muli fye utumuti utulemoneka fye utwafiko fiko elo twalyuma, cilawamako ayako kumpanga iilemonekako iyakatapa katapa	I have seen it, it doesn't look nice at all, it has few dirty dry trees, I wonder why she didn't go to a place that's green.
12533_1	2	7468150262.jpg	"12533_1_02_211102-165737_bem_dcc_elicit_0.wav
"	12	male	17.333	16000	vnd.wave	bem	bem	Efyo ndepapa naine, umukalamba wakule fi ukunina pacimpelwa ai, nakalimo cimpelwa cabakalamba, elo mone fyo batemenwe, ala nabasekelela mone fyo bacensele nabomfwa bwino bamayo aba tabakwata ne nsoni we.	I'm also surprised, a big person on a swing, maybe the swing is big and the person looks so happy, she is not even feeling shy.
12533_3	2	7468150262.jpg	"12533_3_02_211102-165737_bem_dcc_elicit_1.wav
"	12	male	9.301	16000	vnd.wave	bem	bem	Uyu namayo nafwala icitambala kumutwe afwala siketi kunshi, afwala nakashati akepi amaboko elyo pakuboko pali ne nkoloko.	This lady is wearing a head cover, a skirt, a short sleeved shirt and a watch.
12534_1	2	4517707781.jpg	"12534_1_02_211102-170348_bem_dcc_elicit_0.wav
"	12	male	15.246	16000	vnd.wave	bem	bem	Uyu umulumendo nangula shitata cilepala kwati aleya mukushitapo fimo, elyo muminwe yakwe nakwata nalamya, aleumfwa ne nyimbo ukubomfya kantu abikile mumatwi yakwe.	This man is heading to a shop to buy something and is holding a phone in his hand and listening to music using his headsets.
12534_2	1	4517707781.jpg	"12534_2_01_211102-171441_bem_142_elicit_1.wav
"	11	male	13.748	16000	vnd.wave	bem	bem	Cishinka walanda mune, nabika tumo utwabuuta mumatwi yakwe, kabili kuminwe naikata lamya yakwe cilepala ukuti ilyo ali palwendo aleumfwa inyimbo, nomba bushe numona kuncende kuntu ali?	You are right, he has white headsets and holding a phone in his hands, it seems he is on a journey and listening to music, have you seen the place he is in?
12534_3	2	4517707781.jpg	"12534_3_02_211102-170348_bem_dcc_elicit_1.wav
"	12	male	14.837	16000	vnd.wave	bem	bem	Ala iyi incende isuma icine cine, ifintu fyonse filemoneka fye ifyabusaka, kabili paliba namaluba ayalemoneka bwino sana, bomotoka fye kumona nababatantika mumulongo busaka busaka.	This place is really nice and everything looks very clean, full of beautiful flowers and cars that are lined up.
12534_4	1	4517707781.jpg	"12534_4_01_211102-171441_bem_142_elicit_2.wav
"	11	male	10.164	16000	vnd.wave	bem	bem	Iyi incende ilepala ukuti lituuka ilikalamba sana kabili eko abantu besa mukushita ifyakulya elo panse balibyalapo namaluba ayalemoneka bwino.	This looks like a very big store where people come to buy food, they are beautiful flowers outside.
12535_0	1	4303790425.jpg	"12535_0_01_211102-172124_bem_142_elicit_0.wav
"	11	male	10.232	16000	vnd.wave	bem	bem	Naumona umukashana boi ali nabakabalwe babili ababutulukila kabili pali ne mbwa, bushe tauletontonkanya ukuti iyi imbwa kuti yalya kabalwe?	Have you the lady with two brown horses and a dog my friend, won't the dog eat the horses?
12535_1	2	4303790425.jpg	"12535_1_02_211102-171111_bem_dcc_elicit_0.wav
"	12	male	12.568	16000	vnd.wave	bem	bem	Awe tekutila ilye kabalwe, mona ileangasha nokwangasha kabalwe ilemyanga amasako yayako elo uyu umukashana nadonsa intambo yakwa kabalwe,	No it won't, notice it's even playing with the horses, it's licking it's fur and the girl the lady is pulling the rope with the horse on it
12535_2	1	4303790425.jpg	"12535_2_01_211102-172124_bem_142_elicit_1.wav
"	11	male	12.319	16000	vnd.wave	bem	bem	Niwe walanda mune kanshi ileangasha fye, kabili uyu natintilila fye bakabalwe cilepala ukuti alefwaya ukubakakila atemwa alefwaya ukubalishapo fimo.	You are right, it's only playing with it, it seems he wants to tie the horses or feed them.
12535_3	2	4303790425.jpg	"12535_3_02_211102-171111_bem_dcc_elicit_1.wav
"	12	male	14.588	16000	vnd.wave	bem	bem	Ala iyi incende boi isuma icine cine, baliisunga bwino elo yalikwata ulunkoto ukushinguluka fye ulubansa lonse ukuyanshinta fye nomulala bakabalwe.	This is a very beautiful place, well kept with a lawn all around it, even up to the stable.
12535_4	1	4303790425.jpg	"12535_4_01_211102-172124_bem_142_elicit_2.wav
"	11	male	10.708	16000	vnd.wave	bem	bem	Kumona fye ifyo kulemoneka ala kusuma balikula na kayanda umwikala bakabalwe kabili ulukonto lulemoneka fye bwino kaili kwaba ne fimuti.	It looks very nice full of stables and the lawn look so nice with some trees on it.
12536_0	1	3670131152.jpg	"12536_0_01_211102-172654_bem_142_elicit_0.wav
"	11	male	10.617	16000	vnd.wave	bem	bem	Umwana nabanyina bali mumuputule ekutila mun'ganda, kabili nabasunsumana elyo balefwikapo umwana fimo bushe cinshi ici ico balemufwika?	A mother and her child are inside a house, the mother is dressing the child up, what clothes are these?
12536_1	2	3670131152.jpg	"12536_1_02_211102-172553_bem_dcc_elicit_0.wav
"	12	male	14.202	16000	vnd.wave	bem	bem	Uyu umwana baleangala nabanyina kanshi balemufwika icapala kwati cisote, icisote icamakumbi makumbi elo mwapita utwakashika notwabuuta bushe naumona?	The mom is playing with her child and is putting a blue, red and white hat on her, have you seen?
12536_3	2	3670131152.jpg	"12536_3_02_211102-172553_bem_dcc_elicit_1.wav
"	12	male	14.111	16000	vnd.wave	bem	bem	Ala boi waciluba, apa nipanse temukati kan'ganda iyo, monafye pali nolunkoto panshi elo babikapofye apakulila napakwikala nangula ukwangalila.	You are lost my friend, they are outside not inside a house,because there's a lawn or a playground.
