image,image_id,speaker_id,gender,duration,sample_rate,audio_format,recording_lang,native_lang,bem_transcription,eng_translation
12370_1,2315464116.jpg,12,male,13.725,16000,vnd.wave,bem,bem,Uyu nikwibala uku ali elyo alewamya akamufolo umupita amenshi cilepala kwati nangula nimulusuba alalima ifisabo.,This is a garden and he is cleaning a farrow and it looks like it's hot season but he has planted fruits.
12370_2,2315464116.jpg,11,male,12.001,16000,vnd.wave,bem,bem,Cishinka sana uyu ni shima famu kabili alitemwa sana ukulima kabili nakwatako cimo ico alefumishako ifiko mwibala lyakwe. Bushe finshi fimbi ulemona?,"Yes, this man is a farmer and he loves his job, he is using something to weed, what else can you see on the picture?"
12370_3,2315464116.jpg,12,male,17.446,16000,vnd.wave,bem,bem,Lubali lumbi ndemonako ibala na limbi ilyabela fye mu mpanga elyo ukwaba ifimuti ifngi kabili ifyatitikana lelo ifinono elyo ibala lyakaena lyalyuma.,I can see a garden on the other side with few of trees planted close to each other and it looks very dry.
12370_4,2315464116.jpg,11,male,13.816,16000,vnd.wave,bem,bem,Cishinka sana ala likalamba ibala lyakwe kabili ifimuti fyalyuma fyalibonsa cipalile ukuti alepekanya inshita nomba iyakutendeka ubulimi bwakwe.,"Yes that's true, it looks dry and that's why he is preparing it in readiness for farming."
12371_0,4212865709.jpg,11,male,10.821,16000,vnd.wave,bem,bem,Icikope ici ciletulangilila abalumendo babili nabafukama nabakwata nefishimbi ku minwe yabo.kabili nabafwala ifyakufala fya macungwa. Bushe uletontonkanya ukuti balecita inshi?,"This picture shows two young men that have bent down, have metal bars in their hands and are dressed in yellow. What do you think they are doing?"
12371_1,4212865709.jpg,12,male,13.385,16000,vnd.wave,bem,bem,Ee ndemona ishitima lilemoneka illikamba kabili ilitali ilyakashika nama windo ayakalamba sana pantashi lyaliko palilembwa nefilembo ifyabuta.,"Yes, I can see a big long train with huge windows, with some white writings on it's front."
12371_2,4212865709.jpg,11,male,12.047,16000,vnd.wave,bem,bem,Cishinka sana ala ishitima likalamba sana kabili lyalilepa kabili balipenata ne langi ilya kashika. Bushe naumona uyu muntu uli munshi?,Yes it indeed is a huge and long train that's red. Have you seen the person under it?
12371_3,4212865709.jpg,12,male,14.86,16000,vnd.wave,bem,bem,Ee nimumona ena naingila munshi mwe shitima amolu fye eyalemoneka cilemoneka kwati elekaka fintu balewamya,"Yes I have though only his feet are showing because he is under it, it seems to be fixing something."
12371_4,4212865709.jpg,11,male,11.684,16000,vnd.wave,bem,bem,Cishinka sana ali mwisamba lyeshitima kabili alelungisha cilepala kwati ilyo baciba palwendo lya cibashimina emulandu wine bafumine panse pakuti bengalilungisha pakuti bengenda bwino.,"Yes, he is fixing it, it seems it malfunctioned while on the journey and that's why they are fixing it."
12372_0,3473534758.jpg,11,male,12.296,16000,vnd.wave,bem,bem,Ici icikope ciletulangilila imbwa ishikalamba kabili shalipana amamalangi lelo imo naipusanako fye ne langi limo pantu naikwata iya buta. Bushe naumona imbwa ubukulu?,This picture shows huge dogs that look alike and have the same color except one that's white in color. Have you seen how huge the dogs are?
12372_1,3473534758.jpg,12,male,13.294,16000,vnd.wave,bem,bem,Ala ifi ifibwa fikalamba nga nshi elyo fyalikwata imitwe ishikulu fyalikwata no tunwa utukalamba kumona fye pa menso fyalibwatalala sana.,"Well, these dogs are huge with big heads, mouths and they have flat faces."
12372_2,3473534758.jpg,11,male,13.272,16000,vnd.wave,bem,bem,Cishinka sana ala shalibwatalala pa menso kabili shalina icine cine iyi imbwa ikwete  ilangi limo line ilelolesha kabili naimya amatwi. Bushe naumona iyi imbwa iyaseme ku kanwa?,"Yes, they have flat faces and are very fat, the dog with one color is looking at something and has lifted it's ears. Have you seen the dog with it's mouth open?"
12372_3,3473534758.jpg,12,male,13.612,16000,vnd.wave,bem,bem,Nimbona nacasama ici icikwete utwabuta pa mubili na casama sana kukanwa kwati cile fwaya ukusuma iyi inankwe,"Yes I have, the one with white patches has widely opened it's mouth as though it wants to bite the other."
12372_4,3473534758.jpg,11,male,13.521,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12373_0,155490259.jpg,11,male,11.162,16000,vnd.wave,bem,bem,"Ici icikope ciletulangilila ing'anda iikalamba iyantunti kabili iyalamba lamba, bushe naumona uuli pamuulu ya ng'anda?","This picture shows a huge story house that's dirty, have you seen the person of the house?"
12373_1,155490259.jpg,12,male,13.068,16000,vnd.wave,bem,bem,Nimumona uyu shitata elo nakwata ne pala pakati ka mutwe alemoneka kwati alepenta nelyo alewamya iyi ine ing'anda.,"I have seen this man that is bold headed on the middle, it seems he wants to paint or clean the house."
12373_2,155490259.jpg,11,male,12.909,16000,vnd.wave,bem,bem,"Cishinka sana aleiwamya, cipalile ukuti kale yapentelwepo, ala iyi ng'anda yalikwata no tuntu pamuulu bushe naumona ukulamba kwa iyi ing'anda?","Yes, he is cleaning, it seems it has been painted for long, have you seen how dirty this place iss?"
12373_3,155490259.jpg,12,male,11.547,16000,vnd.wave,bem,bem,"Ala iyi ng'anda yalilamba icine cine, ifibuumba fyaiko fyalifiita nafititi ilangi lyabuuta talilemoneka nokumoneka.",This house is very dirty such that even it's white color is not visible.
12373_4,155490259.jpg,11,male,11.979,16000,vnd.wave,bem,bem,"Cishinka sana cipalile ukuti kwalipitile umulilo kabili ilemoneka fye iyafiita, kanshi nasende nshita kabili napoosako sana amano pakuti engawamye ing'anda ingamoneka bwino.",It seems it got burnt that's why it looks black. The man is taking his time to ensure that the house looks very nice when he is done.
12374_0,4209180917.jpg,11,male,11.706,16000,vnd.wave,bem,bem,"Pali ici icikope pali abantu abapusana pusana, pali umulumendo, abakashana elo nabacaice, bushe naumona apa pantu bali nepobaletelela?","This picture shows different people, men, women and young ones, have you seen these people and where they are skating?"
12374_1,4209180917.jpg,12,male,12.863,16000,vnd.wave,bem,bem,"Nimbona, uyu umushili ala waitelela icine cine, elo abantu bonse nafwala insapato ishakutelemuka nasho pali uyu wine umushili.","Yes, I have, and they are all wearing skating shoes that they are skating with on this slippery ground."
12374_2,4209180917.jpg,11,male,13.113,16000,vnd.wave,bem,bem,"Cishinka sana balipapanga apasuma kabili apatelela kabili nabafwala insapato ishapusana pusana ishakubomfya ilyo baletelela, bushe fyakufwala fyamusango nshi bafwele aba bantu?","This place is well made for skating and they are all wearing different skating shoes, what sort of clothes are they wearing?"
12374_3,4209180917.jpg,12,male,14.656,16000,vnd.wave,bem,bem,"Bonse fye nabafwala amatoloshi banamayo nabashitata takulipo uufwelepo siketi nangula indeleshi, ici icangalo cifwaika umuntu namufwala itoloshi","All men and women are in trousers, none in a dress, I'm sure the game demands everyone to be in trousers."
12374_4,4209180917.jpg,11,male,10.186,16000,vnd.wave,bem,bem,Kanshi balasendako inshita yabo nokuya kuli iyi ncende pakuti baleya bangale nabanabo ukuya telela muli ici icibansa icatelela.,They find time to go to this place to have and slide in the ground.
12375_0,2705922148.jpg,11,male,12.999,16000,vnd.wave,bem,bem,"Pali ici icikope pali abantu babili, ekutila umo uufwele kaputula uwabuuta elo neshati uwabuuta uwamaboko ayepi, elo abikapo nensapato iyafiita elo nakasote akafiita ngoyu umbi afwele ifyakufwala fyamusango nshi?","They are two people on this picture, one is wearing white pants, a white short sleeved shirt, black shoes and a black hat. What is the other one wearing?"
12375_1,2705922148.jpg,12,male,13.952,16000,vnd.wave,bem,bem,Lyena umunankwe afwele fye kaputula iya makumbi makumbi abikapo nensapato elyo ne shati iliipi amaboko ilyafiita nakabili nafwalapo fimo kuminwe yakwe.,"Then the other one is wearing blue pants, shoes, a short sleeved black shirt and something on his hands."
12375_2,2705922148.jpg,11,male,10.345,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12375_3,2705922148.jpg,12,male,22.642,16000,vnd.wave,bem,bem,Aba bantu balemoneka kwati nibakalungisha ba fipe nangula fi mashini pantu nimbona panshi nabikapo ne capala ci mashine cilya icleta umwela uwatalala ukutwala apa panshi babombela cilemoneka califwa ico balelungisha.,These people look like engineers fixing a machine that's on the ground that looks like an Aircon that got damaged.
12375_4,2705922148.jpg,11,male,10.912,16000,vnd.wave,bem,bem,Cishinka sana walanda cipalile ukuti balelungisha umu mwine bali pantu umu bali mulemoneka fye umwaisuka kabili nakwatako cimo icakulungishishako.,"Yes, they are even using some tools and the place they are fixing from seems open"
12376_0,1891462514.jpg,11,male,11.57,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12376_1,1891462514.jpg,12,male,18.444,16000,vnd.wave,bem,bem,Uyu namayo cilepala kwati ali kuncende uko umushili wanaka sana nakalimo mupepi na kululamba lwa mumana elyo iyi incende kwalifula utumabwe utwingi elyo aleimbapo fimo,"it looks like this lady is near the sea shore, a place with soft soil and many small stones and it looks like she is digging something."
12376_2,1891462514.jpg,11,male,12.523,16000,vnd.wave,bem,bem,Chishinka sana walanda naingila muclindi umo alefumya abwe kabili aya amabwe yalemoneka bwino cipalile ukuti yalyuma sana umutengo. Bushe iwe tauletontonkanya  ukuti uyu ni mutoba mabwe?,You are very right. she is in a pit where she is removing good looking stones. they are most likely very expensive. do you think she could be a rock breaker?
12376_3,1891462514.jpg,12,male,13.93,16000,vnd.wave,bem,bem,Uyu mabwe nimutoba mabwe emulandu wine nakwata necikopo umo alebika amabwe yantu alimba nga filya fine ulande aya mabwe yalemoneka yalyuma umutengo.,"she is a rock breaker. that is why she even has a a vessel where she is putting the stones. as you have said, the stones look expensive."
12376_4,1891462514.jpg,11,male,12.636,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12377_0,7281664064.jpg,11,male,12.5,16000,vnd.wave,bem,bem,Ici cikope ciletulangiasha abantu babibili ekuti banamayo kabili bali kuncende ukusuma sana kabili apo banyantile palemoneka apalelema. Bushe uletontonkaya ukuti nifinshi balecita?,this picture is showing two women standing in a very beautiful place. What do you think they are doing?
12377_1,7281664064.jpg,12,male,12.636,16000,vnd.wave,bem,bem,Aba banamayo bonse babili baleteya icangalo icakuma akamupila kakuminwe ukubonfya icapala kwati kalisumbu.,these two women are playing tennis.
12377_2,7281664064.jpg,11,male,11.253,16000,vnd.wave,bem,bem,Cishinka sana abeleteya akakwangasha aleumina umunankwe  noyo aumina umunankwe. Bushe naumona ifyakufwala bafwele ilyo baleteya.,you are right. have you seen what they are wearing?
12377_3,7281664064.jpg,12,male,14.565,16000,vnd.wave,bem,bem,Ee nimbona bonse babili nabafwala amatoloshi pakutila cingabangukila ukuteya ici icangalo. Bafwele amatoloshi ayapalana aya makumbi makumbi kabili ayatali sana.,yes. they are both wearing trousers so that it's easier for them to play. they are both wearing blue long trousers.
12377_4,7281664064.jpg,11,male,11.684,16000,vnd.wave,bem,bem,Cishinka sana efyakufwala abwele kabili eko baleteyela ifmuti fyalielelema kabili fyalifunda filemoneka ifisuma kabili amabula yaiko yateku.,you are right that's what they are wearing. the place they are playing from has a lot of beautiful trees with new soft leaves.
12378_0,457607803.jpg,11,male,12.999,16000,vnd.wave,bem,bem,Pali cic ickope pali namayo uwacikalamba uwa mishishi ishipi kabili nafwala amagalshi kabili nafwala ne shati ilya maboko ayepi. Bushe naumona fintu alecita?,"in this picture, there's an elderly lady with short hair, wearing glasses and a long sleeved shirt. have you seen what she is doing?"
12378_1,457607803.jpg,12,male,12.387,16000,vnd.wave,bem,bem,"Ee uyu namayo nimumona, uyu namayo alepekanya amakabe nomba aleitila mukapala kwati ni ka kapu pakutila engapela abalefwaya ukunwa.",yes I have seen this lady. she is preparing tea and pouring it into what looks like a cup so that she could give those who want to drink.
12378_2,457607803.jpg,11,male,10.322,16000,vnd.wave,bem,bem,Cishinka sana alepekanya amakabe kabili cipalile ukuti napokolela abeni pantu pali ama kapu yabili. Bushe ni mwisa umu ali?,very true. she is preparing tea and it looks like she has a visitor because there are two cups. where is she?
12378_3,457607803.jpg,12,male,12.795,16000,vnd.wave,bem,bem,Umu ni mu muputule wakwipiklamo elyo baliusunga bwino sana  ulemoneka uwa busaka kabili uwayemba baliikapo notu maluba utulemoneka utwayemba sana.,she is in the sitting room. it looks neat and we'll mantained  and beautiful with very beautiful looking flowers
12378_4,457607803.jpg,11,male,14.134,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12379_0,4849249884.jpg,11,male,11.842,16000,vnd.wave,bem,bem,Ici ickope ciletulangilila abantu babili nagu cakutila tatulebamona tatwishibe nga mwaume atemwa mwanakashi lelo iciletulangilila amaboko yali yabili. Bushe finshi uletontonya balecita?,this picture shows two people even though we cannot see them. we don't know if it's male or female. but it's showing two sets of hands. what do you think they are doing.
12379_1,4849249884.jpg,12,male,14.905,16000,vnd.wave,bem,bem,Aba bantu umo ni kalenga elyo umbi alelengewa balebika ifintu pakuboko kwabo balelenga utuntu nagula amaluba ifili fyonse ifyo bengafwaya ukuilenga.,"one is a tatto artist and the other is the one being tattooed. they are putting something on the arm. anything they want. it could be a flower, a stone or just anything."
12379_2,4849249884.jpg,11,male,10.3,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12379_3,4849249884.jpg,12,male,13.521,16000,vnd.wave,bem,bem,Filakalipa pantu pakubala filapanga kwati filonda icakutila no mulopa ulafuma kanshi lintu umo balemulenga alanwako na kabwalwa  pakutila eunfwa ubukali.,it really hurts. initially it makes like sores with blood coming out. that's why people usually take alcohol when being tattooed so they don't feel the pain.
12379_4,4849249884.jpg,11,male,13.657,16000,vnd.wave,bem,bem,Cishinka sana ifyo kalemoneka fye kamashini kaulengelako kalemoneka ukuti kalakalipa sana kabili kalfumya umulopa pakuti ubukali bwibamo balanwako umwangashi. kabili ifi fintu filekalilila.,you are right just by looking at the machine you can tell that it hurts. they drink some alcohol to ease the pain. and these tattoos are permanent.
12380_0,280007961.jpg,11,male,14.066,16000,vnd.wave,bem,bem,Ici icikope ciletulangilila imyanfuli ishaleka lekana kabili ishapusana amalangi shimbi nashikwata ishakashi shimbi isha makumbi makumbi kabili shimbi isha fita. Bushe uletontonkanya nikwisa uku?,"this picture is showing different umbrellas with different colours. others are red, others are blue and others are black. where do you think this is.?"
12380_1,280007961.jpg,12,male,13.34,16000,vnd.wave,bem,bem,Umu ni mucikulwa fye nomba icikulwa cakaena tacishibikwe nga cikulwa ca musango nshi elyo mukati mwa cikulwa mwine muli imyamfuli isho tabesele ishingi.,this is just some building and inside it is where there are open umbrellas
12380_2,280007961.jpg,11,male,10.98,16000,vnd.wave,bem,bem,Cishinka sana cipalile kwati nabesapo kumo ilyo imfula yacilaloka kabili nabash aimyanfuli nayaka pakuti itonye amenshi. Nga finshi fimbi ulemona?,true. it's like they came somewhere when it was raining but now they have left their umbrellas open so they can dry. what else can you see
12380_3,280007961.jpg,12,male,11.888,16000,vnd.wave,bem,bem,Umu mwine muli fye naba mashini bantu bapomba mufipepala elyo cimbi cilemoneka ica fita cimbi icabutulukila.,there are also wrapping machines in the building. one looks black and the other one looks grayish.
